date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:51:24	0/-1	---M--	301	error ('')			https://www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.8e0.delayed	(from https://www.fitnessfirst.co.uk/sb/deferred-1621a4f2a13b716c.css.v51?20230413050000)
02:51:24	12417/12417	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e29eb4a01%22	https://www.fitnessfirst.co.uk/media/dxrjqheu/_jhs7271.jpg?width=40&height=30&quality=20&rnd=132894043673070000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/dxrjqheu/_jhs7271954d.jpg	(from https://www.fitnessfirst.co.uk/campaigns/pride)
02:51:24	0/-1	---M--	301	error ('')			https://www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.8e1.delayed	(from https://www.fitnessfirst.co.uk/sb/deferred-73e8a9cd5a6cefd0.css.v51?20230413050001)
02:51:24	0/-1	---M--	301	error ('')			https://www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.8e2.delayed	(from https://www.fitnessfirst.co.uk/sb/deferred-8d13fb98717eeb96.css.v51?20230413050010)
02:51:25	146991/146991	---M-Z	200	added ('OK')	text/css	etag:%22bba26839%22	https://www.fitnessfirst.co.uk/sb/critical-ce11e4f657dc2735.css.v51?20230413050528	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/sb/critical-ce11e4f657dc2735.css511b.css	(from https://www.fitnessfirst.co.uk/corporate-join)
02:51:26	174929/174929	---M-Z	200	added ('OK')	text/javascript	etag:%22e1229a30%22	https://www.fitnessfirst.co.uk/sb/critical-f2bf268e27ea4942.js.v51?20230413051910	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/sb/critical-f2bf268e27ea4942.js99db.v51	(from https://www.fitnessfirst.co.uk/corporate-join)
02:51:27	48727/48727	---M-Z	200	added ('OK')	text/css	etag:%22e0505967%22	https://www.fitnessfirst.co.uk/sb/deferred-65332539a2ee9c9b.css.v51?20230413051910	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/sb/deferred-65332539a2ee9c9b.css99db.css	(from https://www.fitnessfirst.co.uk/corporate-join)
02:51:28	825/825	---M--	200	added ('OK')	image/jpeg	etag:%221d949b44681ebb9%22	https://www.fitnessfirst.co.uk/media/2zdf2gg4/fitnessfirst_interiors-bishopsgate_124-1.jpg?width=30&height=40&quality=20&rnd=132820687562900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/2zdf2gg4/fitnessfirst_interiors-bishopsgate_124-1ba85.jpg	(from https://www.fitnessfirst.co.uk/corporate-join)
02:51:28	0/-1	---M--	301	error ('')			https://www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.8e7.delayed	(from https://www.fitnessfirst.co.uk/sb/deferred-39210216c6ee46fb.css.v51?20230413051806)
02:51:29	1315/1315	---M--	200	added ('OK')	image/svg+xml	etag:%221d837a0974b0723%22	https://www.fitnessfirst.co.uk/images/custom/svg/g-logo.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/images/custom/svg/g-logo.svg	(from https://www.fitnessfirst.co.uk/sb/critical-584e8faa830ceda3.css.v51?20230413044438)
02:51:30	697/697	---M--	200	added ('OK')	image/svg+xml	etag:%221d837a0974b00b9%22	https://www.fitnessfirst.co.uk/images/custom/svg/star.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/images/custom/svg/star.svg	(from https://www.fitnessfirst.co.uk/sb/critical-584e8faa830ceda3.css.v51?20230413044438)
02:51:30	677/677	---M--	200	added ('OK')	image/svg+xml	etag:%221d837a0974b00a5%22	https://www.fitnessfirst.co.uk/images/custom/svg/star-active.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/images/custom/svg/star-active.svg	(from https://www.fitnessfirst.co.uk/sb/critical-584e8faa830ceda3.css.v51?20230413044438)
02:51:31	641/641	---M--	200	added ('OK')	image/svg+xml	etag:%221d837a0974b0081%22	https://www.fitnessfirst.co.uk/images/custom/svg/star-half-active.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/images/custom/svg/star-half-active.svg	(from https://www.fitnessfirst.co.uk/sb/critical-584e8faa830ceda3.css.v51?20230413044438)
02:51:31	0/-1	---M--	301	error ('')			https://www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.svg	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/Images/custom/svg/icons/icon-tick-white.8ec.delayed	(from https://www.fitnessfirst.co.uk/sb/deferred-1a7e5386b067936d.css.v51?20230413044131)
02:51:34	8721/8721	---M--	200	added ('OK')	image/jpeg	etag:%221d91dbea5fd9491%22	https://www.fitnessfirst.co.uk/media/30epnrln/fitnessfirst-w21-wigan-interiors-224.jpg?width=30&height=40&quality=20&rnd=132883770121000000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/30epnrln/fitnessfirst-w21-wigan-interiors-2245082.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/timetable?class=1924313)
02:51:38	1733/1733	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e27892645%22	https://www.fitnessfirst.co.uk/media/41tjxuql/fitnessfirst_gracechurch_260521_1292.jpg?width=30&height=40&quality=20&rnd=132894099914330000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/41tjxuql/fitnessfirst_gracechurch_260521_1292947f.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/ff-core)
02:51:38	288408/288408	---M--	200	added ('OK')	image/jpeg	etag:%221d91f8e65e94898%22	https://www.fitnessfirst.co.uk/media/41tjxuql/fitnessfirst_gracechurch_260521_1292.jpg?width=1200&height=1200&rnd=132894099914330000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/41tjxuql/fitnessfirst_gracechurch_260521_12924788.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/ff-core)
02:51:39	8653/8653	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e2789014d%22	https://www.fitnessfirst.co.uk/media/rxwnxk5t/fusion.jpg?width=30&height=40&quality=20&rnd=132894099965670000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/rxwnxk5t/fusion57b4.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/ff-core)
02:51:41	7955/7955	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e25bf4213%22	https://www.fitnessfirst.co.uk/media/gqejggtt/fitnessfirst_gracechurch_260521_0719.jpg?width=30&height=40&quality=20&rnd=132894099888370000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/gqejggtt/fitnessfirst_gracechurch_260521_07194c59.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/force)
02:51:41	498945/498945	---M--	200	added ('OK')	image/jpeg	etag:%221d92400ceadb281%22	https://www.fitnessfirst.co.uk/media/gqejggtt/fitnessfirst_gracechurch_260521_0719.jpg?width=1200&height=1200&rnd=132894099888370000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/gqejggtt/fitnessfirst_gracechurch_260521_0719800a.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/force)
02:51:41	7932/7932	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e2657ed7c%22	https://www.fitnessfirst.co.uk/media/jl3h5rwo/fitnessfirst_gracechurch_260521_0723.jpg?width=30&height=40&quality=20&rnd=132894099893770000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/jl3h5rwo/fitnessfirst_gracechurch_260521_0723f344.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/force)
02:51:43	7944/7944	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e13dda508%22	https://www.fitnessfirst.co.uk/media/jytlrn1k/fitnessfirst_gracechurch_260521_0977.jpg?width=30&height=40&quality=20&rnd=132894099908170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/jytlrn1k/fitnessfirst_gracechurch_260521_0977904c.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/force)
02:51:44	406989/406989	---M--	200	added ('OK')	image/jpeg	etag:%221d9200342b6a3cd%22	https://www.fitnessfirst.co.uk/media/jl3h5rwo/fitnessfirst_gracechurch_260521_0723.jpg?width=1200&height=1200&rnd=132894099893770000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/jl3h5rwo/fitnessfirst_gracechurch_260521_0723b88b.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/reps)
02:51:45	2879/2879	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e25bf563f%22	https://www.fitnessfirst.co.uk/media/kkyhfrfi/hero.jpg?width=30&height=40&quality=20&rnd=132955676816900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kkyhfrfi/hero9945.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/bodypump)
02:51:46	940152/940152	---M--	200	added ('OK')	image/jpeg	etag:%221d91e8cffc2ea78%22	https://www.fitnessfirst.co.uk/media/kkyhfrfi/hero.jpg?width=1200&height=1200&rnd=132955676816900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kkyhfrfi/hero675e.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/bodypump)
02:51:46	2817/2817	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e25bf5601%22	https://www.fitnessfirst.co.uk/media/vl5lxc1o/bodypump-class-image-8.jpg?width=30&height=40&quality=20&rnd=132955676734470000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/vl5lxc1o/bodypump-class-image-8b5c7.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/bodypump)
02:51:48	4085/4085	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e2526c975%22	https://www.fitnessfirst.co.uk/media/gaflmfnl/web-version-bodypump-instructor-moments-image-1.jpg?width=30&height=40&quality=20&rnd=132955676826930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/gaflmfnl/web-version-bodypump-instructor-moments-image-1cf1f.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/bodypump)
02:51:49	4008/4008	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8e2526c928%22	https://www.fitnessfirst.co.uk/media/lkepjeit/web-version-bodypump-launch-kit-image-1.jpg?width=30&height=40&quality=20&rnd=132955676840870000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/lkepjeit/web-version-bodypump-launch-kit-image-1b107.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/bodypump)
02:51:51	12476/12476	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8a2edcbc%22	https://www.fitnessfirst.co.uk/media/kwoe5eap/_jhs1004.jpg?width=30&height=40&quality=20&rnd=132894100027030000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kwoe5eap/_jhs10043519.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/lgc)
02:51:51	373326/373326	---M--	200	added ('OK')	image/jpeg	etag:%221d92d7709a5e3ce%22	https://www.fitnessfirst.co.uk/media/kwoe5eap/_jhs1004.jpg?width=1200&height=1200&rnd=132894100027030000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kwoe5eap/_jhs10047487.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/lgc)
02:51:52	12437/12437	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8b602995%22	https://www.fitnessfirst.co.uk/media/zlkf25bn/_jhs1044.jpg?width=30&height=40&quality=20&rnd=132894100039130000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/zlkf25bn/_jhs104430df.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/lgc)
02:51:54	8726/8726	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f90bd4196%22	https://www.fitnessfirst.co.uk/media/xaxjayng/fitnessfirst-w21-interiors-poole-166.jpg?width=30&height=40&quality=20&rnd=132894100129170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/xaxjayng/fitnessfirst-w21-interiors-poole-166879f.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/xlift)
02:51:54	1117555/1117555	---M--	200	added ('OK')	image/jpeg	etag:%221d94d8d2df64473%22	https://www.fitnessfirst.co.uk/media/ah4nyiba/fitnessfirst-w21-interiors-poole-217.jpg?width=1200&height=1200&rnd=132894100137130000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/ah4nyiba/fitnessfirst-w21-interiors-poole-2179dc5.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/xlift)
02:51:55	8737/8737	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f9024ef21%22	https://www.fitnessfirst.co.uk/media/ah4nyiba/fitnessfirst-w21-interiors-poole-217.jpg?width=30&height=40&quality=20&rnd=132894100137130000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/ah4nyiba/fitnessfirst-w21-interiors-poole-217305c.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/strength/xlift)
02:51:57	12402/12402	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8dc24372%22	https://www.fitnessfirst.co.uk/media/dqtpovks/rise.jpg?width=30&height=40&quality=20&rnd=132894100327730000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/dqtpovks/rise6b9f.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/rise)
02:51:57	420865/420865	---M--	200	added ('OK')	image/jpeg	etag:%221d91d3293d05a81%22	https://www.fitnessfirst.co.uk/media/dqtpovks/rise.jpg?width=1200&height=1200&rnd=132894100327730000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/dqtpovks/rise6115.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/rise)
02:51:58	12430/12430	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8d29ec0e%22	https://www.fitnessfirst.co.uk/media/tkllfp3n/_jhs1346.jpg?width=30&height=40&quality=20&rnd=132894100352700000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/tkllfp3n/_jhs1346f80f.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/rise)
02:51:59	7952/7952	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8bf8b090%22	https://www.fitnessfirst.co.uk/media/x0kk05c0/hero.jpg?width=30&height=40&quality=20&rnd=132894100304900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/x0kk05c0/herof72a.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bolt)
02:51:59	412482/412482	---M--	200	added ('OK')	image/jpeg	etag:%221d91fae8fb00642%22	https://www.fitnessfirst.co.uk/media/x0kk05c0/hero.jpg?width=1200&height=1200&rnd=132894100304900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/x0kk05c0/herobfbc.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bolt)
02:52:00	7909/7909	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8bf8b165%22	https://www.fitnessfirst.co.uk/media/d4ofcjdz/fitnessfirst_gracechurch_260521_0159.jpg?width=30&height=40&quality=20&rnd=132894100260730000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/d4ofcjdz/fitnessfirst_gracechurch_260521_015916b0.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bolt)
02:52:01	7937/7937	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8b600601%22	https://www.fitnessfirst.co.uk/media/yzqlfa0q/fitnessfirst_gracechurch_260521_0476.jpg?width=30&height=40&quality=20&rnd=132894100287170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/yzqlfa0q/fitnessfirst_gracechurch_260521_04762700.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bolt)
02:52:03	1768/1768	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8d29da68%22	https://www.fitnessfirst.co.uk/media/xk5kdebk/metafit-1.jpg?width=30&height=40&quality=20&rnd=132955685087230000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/xk5kdebk/metafit-14bd6.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/metafit)
02:52:04	1036161/1036161	---M--	200	added ('OK')	image/jpeg	etag:%221d91d0cf6bb1881%22	https://www.fitnessfirst.co.uk/media/xk5kdebk/metafit-1.jpg?width=1200&height=1200&rnd=132955685087230000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/xk5kdebk/metafit-1b718.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/metafit)
02:52:05	16729/16729	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8f8c77d9%22	https://www.fitnessfirst.co.uk/media/f0tnj4sb/hero.jpg?width=30&height=40&quality=20&rnd=132955679652900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/f0tnj4sb/hero7bcc.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bodyattack)
02:52:06	307916/307916	---M--	200	added ('OK')	image/jpeg	etag:%221d94a5961f64dcc%22	https://www.fitnessfirst.co.uk/media/f0tnj4sb/hero.jpg?width=1200&height=1200&rnd=132955679652900000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/f0tnj4sb/heroe195.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bodyattack)
02:52:06	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8ef3afe1%22	https://www.fitnessfirst.co.uk/media/mk5fts1x/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-1.jpg?width=30&height=40&quality=20&rnd=132955679666800000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/mk5fts1x/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-1e05e.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bodyattack)
02:52:07	4040/4040	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8e5b0648%22	https://www.fitnessfirst.co.uk/media/pffjzkr3/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-3.jpg?width=30&height=40&quality=20&rnd=132955679684030000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/pffjzkr3/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-3b0f2.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bodyattack)
02:52:08	4012/4012	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8f8c392c%22	https://www.fitnessfirst.co.uk/media/jmedwbgv/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-6.jpg?width=30&height=40&quality=20&rnd=132955679698470000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/jmedwbgv/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-62811.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bodyattack)
02:52:09	4028/4028	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f8ef3afbc%22	https://www.fitnessfirst.co.uk/media/fywe01hq/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-7.jpg?width=30&height=40&quality=20&rnd=132955679707730000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/fywe01hq/web-version-les-mills-tone-and-bodyattack-instructor-moments-image-73932.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/bodyattack)
02:52:10	5782/5782	---M--	200	added ('OK')	image/jpeg	etag:%221d91c360f05e416%22	https://www.fitnessfirst.co.uk/media/spzi5rie/aqua.jpg?width=30&height=40&quality=20&rnd=132894100198670000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/spzi5rie/aqua7758.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/aqua)
02:52:12	8732/8732	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f5b18589c%22	https://www.fitnessfirst.co.uk/media/qzrdh1e2/h2o-hiit.jpg?width=30&height=40&quality=20&rnd=132894100313830000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/qzrdh1e2/h2o-hiit4249.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/h2o-hiit)
02:52:12	724864/724864	---M--	200	added ('OK')	image/jpeg	etag:%221d96ff54af57e80%22	https://www.fitnessfirst.co.uk/media/qzrdh1e2/h2o-hiit.jpg?width=1200&height=1200&rnd=132894100313830000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/qzrdh1e2/h2o-hiit9182.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/h2o-hiit)
02:52:14	876/876	---M--	200	added ('OK')	image/jpeg	etag:%221d91d07645e07ec%22	https://www.fitnessfirst.co.uk/media/sxbhfy34/zumba-image_2.jpg?width=30&height=40&quality=20&rnd=132894099457970000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/sxbhfy34/zumba-image_24c38.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/zumba)
02:52:14	337991/337991	---M--	200	added ('OK')	image/jpeg	etag:%221d91deda2c8c747%22	https://www.fitnessfirst.co.uk/media/sxbhfy34/zumba-image_2.jpg?width=1200&height=1200&rnd=132894099457970000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/sxbhfy34/zumba-image_29b66.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/zumba)
02:52:16	4069/4069	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f5b187565%22	https://www.fitnessfirst.co.uk/media/oimnpucg/web-version-new-release-campaign-bodyjam-image.jpg?width=30&height=40&quality=20&rnd=132955682047200000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/oimnpucg/web-version-new-release-campaign-bodyjam-image1e3e.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/freestyle-dance)
02:52:16	273888/273888	---M--	200	added ('OK')	image/jpeg	etag:%221d9239c5148fe60%22	https://www.fitnessfirst.co.uk/media/oimnpucg/web-version-new-release-campaign-bodyjam-image.jpg?width=1200&height=1200&rnd=132955682047200000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/oimnpucg/web-version-new-release-campaign-bodyjam-image104e.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/freestyle-dance)
02:52:19	8091/8091	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f5a7ffb9b%22	https://www.fitnessfirst.co.uk/media/ycaluj2h/exceed.jpg?width=30&height=40&quality=20&rnd=132894099323930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/ycaluj2h/exceed301e.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/exceed)
02:52:19	817973/817973	---M--	200	added ('OK')	image/jpeg	etag:%221d94d953c351835%22	https://www.fitnessfirst.co.uk/media/ycaluj2h/exceed.jpg?width=1200&height=1200&rnd=132894099323930000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/ycaluj2h/exceed5bcf.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/cardio/exceed)
02:52:20	235189/235189	---M--	200	added ('OK')	image/jpeg	etag:%221d93630cecf44b5%22	https://www.fitnessfirst.co.uk/media/l2yngpvt/web-version-bodycombat-launch-kit-image-2.jpg?width=1200&height=1200&rnd=132955692406170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/l2yngpvt/web-version-bodycombat-launch-kit-image-26753.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/bodycombat)
02:52:21	4015/4015	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f5bb11eaf%22	https://www.fitnessfirst.co.uk/media/zwrbrsg0/web-version-bodycombat-launch-kit-image-1.jpg?width=30&height=40&quality=20&rnd=132955692395770000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/zwrbrsg0/web-version-bodycombat-launch-kit-image-12057.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/bodycombat)
02:52:22	4063/4063	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f5bb11edf%22	https://www.fitnessfirst.co.uk/media/l2yngpvt/web-version-bodycombat-launch-kit-image-2.jpg?width=30&height=40&quality=20&rnd=132955692406170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/l2yngpvt/web-version-bodycombat-launch-kit-image-234c6.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/bodycombat)
02:52:24	8751/8751	---M--	200	added ('OK')	image/jpeg	etag:%221d91d529ea0e1af%22	https://www.fitnessfirst.co.uk/media/kcqjmxa5/boxercise.jpg?width=30&height=40&quality=20&rnd=132955692068170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kcqjmxa5/boxercisefb02.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/boxercise)
02:52:25	1063679/1063679	---M--	200	added ('OK')	image/jpeg	etag:%221d9214de61df8ff%22	https://www.fitnessfirst.co.uk/media/kcqjmxa5/boxercise.jpg?width=1200&height=1200&rnd=132955692068170000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/kcqjmxa5/boxercise4d6f.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/boxercise)
02:52:25	8708/8708	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f666b8404%22	https://www.fitnessfirst.co.uk/media/noadqo3i/fitnessfirst-w21-interiors-solihull-030.jpg?width=30&height=40&quality=20&rnd=132894099623030000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/noadqo3i/fitnessfirst-w21-interiors-solihull-030088d.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/boxfit)
02:52:27	1665/1665	---M--	200	added ('OK')	image/jpeg	etag:%221d91d8f67043a01%22	https://www.fitnessfirst.co.uk/media/z0od4nk4/spaar.jpg?width=30&height=40&quality=20&rnd=132894098925800000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/z0od4nk4/spaarbef4.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/self-defence)
02:52:28	2463287/2463287	---M--	200	added ('OK')	image/png	etag:%221d91daae4ace037%22	https://www.fitnessfirst.co.uk/media/33tnz4qj/baker-street.png?width=1200&height=1200&rnd=132811974298270000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/33tnz4qj/baker-streetdb58.png	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/self-defence)
02:52:29	272403/272403	---M--	200	added ('OK')	image/jpeg	etag:%221d9242c3fb72493%22	https://www.fitnessfirst.co.uk/media/z0od4nk4/spaar.jpg?width=1200&height=1200&rnd=132894098925800000	C:/My%20Web%20Sites/NEW/www.fitnessfirst.co.uk/media/z0od4nk4/spaar6f52.jpg	(from https://www.fitnessfirst.co.uk/fitness-classes/fight/sparr)
